city,state_id,state_name,county_fips,county_name,latt,long,population,density,timezone,ranking,zips,loc_id
Carnegie,OK,Oklahoma,40015,Caddo,35.103,-98.5996,1648,477.4,America/Chicago,3,73015,303509
Lincroft,NJ,New Jersey,34025,Monmouth,40.3391,-74.1282,6901,477.3,America/New_York,3,07738,689542
Millersburg,OH,Ohio,39075,Holmes,40.5533,-81.9171,3170,477.3,America/New_York,3,44654,522311
Beech Mountain Lakes,PA,Pennsylvania,42079,Luzerne,41.0437,-75.9323,1920,477.3,America/New_York,3,18222,673009
Toluca,IL,Illinois,17123,Marshall,41.0044,-89.1339,1313,477.3,America/Chicago,3,61369,786183
J.F. Villareal,TX,Texas,48427,Starr,26.4199,-98.9788,349,477.3,America/Chicago,3,78584,811202
Loma Vista,TX,Texas,48427,Starr,26.4169,-98.9814,123,477.3,America/Chicago,3,78584,577130
Haslett,MI,Michigan,26065,Ingham,42.7525,-84.402,19025,477.2,America/Detroit,3,48840 48823,360545
Bluffton,IN,Indiana,18179,Wells,40.7424,-85.173,10539,477.2,America/Indiana/Indianapolis,3,46714,382019
Plentywood,MT,Montana,30091,Sheridan,48.776,-104.5574,1677,477.2,America/Denver,3,59254,686514
Ravenna,MI,Michigan,26121,Muskegon,43.1888,-85.9415,1472,477.2,America/Detroit,3,49451,737128
Riverwood,IN,Indiana,18057,Hamilton,40.1006,-85.968,87,477.2,America/Indiana/Indianapolis,4,46060 46062,508233
York,NE,Nebraska,31185,York,40.8701,-97.5928,8114,477.1,America/Chicago,3,68467,500112
Virginia,IL,Illinois,17017,Cass,39.9524,-90.2108,1491,477.1,America/Chicago,3,62691,141419
Pearl City,IL,Illinois,17177,Stephenson,42.2668,-89.8271,798,477.1,America/Chicago,3,61062,244413
Plumsteadville,PA,Pennsylvania,42017,Bucks,40.3863,-75.1428,2948,476.9,America/New_York,3,18902 18947 18949,670671
Coahoma,TX,Texas,48227,Howard,32.2956,-101.3089,1519,476.8,America/Chicago,3,79720 79511,791125
Elgin,MN,Minnesota,27157,Wabasha,44.1258,-92.2478,1147,476.8,America/Chicago,3,55932,781366
Evarts,KY,Kentucky,21095,Harlan,36.8645,-83.1926,804,476.8,America/New_York,3,40828,848505
Glendale,SC,South Carolina,45083,Spartanburg,34.9452,-81.8364,173,476.8,America/New_York,3,29346,788013
Jasper,IN,Indiana,18037,Dubois,38.3933,-86.9402,16421,476.7,America/Indiana/Vincennes,3,47546 47549,614625
Breckenridge,TX,Texas,48429,Stephens,32.7566,-98.9125,5182,476.7,America/Chicago,3,76424,382435
Dodgeville,WI,Wisconsin,55049,Iowa,42.966,-90.1297,5013,476.7,America/Chicago,3,53533 53595,608704
Lakefield,MN,Minnesota,27063,Jackson,43.678,-95.1695,1652,476.7,America/Chicago,3,56150,627111
Waterville,ME,Maine,23011,Kennebec,44.5441,-69.6624,16704,476.6,America/New_York,3,04901 04903,273158
Long View,NC,North Carolina,37035,Catawba,35.7217,-81.3857,4967,476.6,America/New_York,3,28601 28602,691521
Welch,OK,Oklahoma,40035,Craig,36.8743,-95.0946,633,476.6,America/Chicago,3,74369,303002
Hartsville,SC,South Carolina,45031,Darlington,34.3675,-80.0829,7422,476.5,America/New_York,3,29550 29551,571477
Hiawatha,KS,Kansas,20013,Brown,39.8519,-95.538,3223,476.5,America/Chicago,3,66434,721146
Albany,GA,Georgia,13095,Dougherty,31.5776,-84.1762,82612,476.4,America/New_York,3,31705 31721 31701 31707 31702 31703 31706 31708,505208
D'Iberville,MS,Mississippi,28047,Harrison,30.4709,-88.9011,13033,476.4,America/Chicago,3,39540,176043
Rogersville,TN,Tennessee,47073,Hawkins,36.4081,-83.0043,4638,476.4,America/New_York,3,37857,493114
Holts Summit,MO,Missouri,29027,Callaway,38.6472,-92.1142,4572,476.4,America/Chicago,3,65043,501158
Swartzville,PA,Pennsylvania,42071,Lancaster,40.2287,-76.0809,1804,476.4,America/New_York,3,17517,505526
Sonora,TX,Texas,48435,Sutton,30.5707,-100.6423,2746,476.3,America/Chicago,3,76950,415629
Washington,KS,Kansas,20201,Washington,39.816,-97.0487,1199,476.3,America/Chicago,3,66968,383250
Yoakum,TX,Texas,48285,Lavaca,29.2934,-97.1468,5649,476.2,America/Chicago,3,77995,523156
Olde West Chester,OH,Ohio,39017,Butler,39.3351,-84.4035,357,476.2,America/New_York,3,45069 45071,364006
Newport,MN,Minnesota,27163,Washington,44.8743,-92.9975,4460,476,America/Chicago,3,55055,741238
Fountain Green,UT,Utah,49039,Sanpete,39.6281,-111.6413,1539,476,America/Denver,3,84632,456335
Lancaster,TX,Texas,48113,Dallas,32.5922,-96.7739,40753,475.9,America/Chicago,3,75146 75134,144801
Lapeer,MI,Michigan,26087,Lapeer,43.0447,-83.3253,9053,475.9,America/Detroit,3,48446,306902
Flandreau,SD,South Dakota,46101,Moody,44.0465,-96.5983,2291,475.9,America/Chicago,3,57028,628206
Williamsburg,NM,New Mexico,35051,Sierra,33.1158,-107.2951,599,475.9,America/Denver,3,87901 87942,742308
Merrill,WI,Wisconsin,55069,Lincoln,45.182,-89.6994,9224,475.8,America/Chicago,3,54452,262520
Bristow,OK,Oklahoma,40037,Creek,35.8336,-96.3944,4261,475.8,America/Chicago,3,74010,505504
Cass City,MI,Michigan,26157,Tuscola,43.6007,-83.1767,2189,475.8,America/Detroit,3,48726,176311
Dupree,SD,South Dakota,46137,Ziebach,45.0495,-101.6013,483,475.8,America/Denver,3,57623,686518
Kleindale,AZ,Arizona,04019,Pima,32.2681,-110.9146,63,475.8,America/Phoenix,3,85716,341511
Granger,IN,Indiana,18141,St. Joseph,41.7374,-86.1348,30279,475.7,America/Indiana/Indianapolis,3,46635 46545 46530,574226
Belgium,WI,Wisconsin,55089,Ozaukee,43.5018,-87.8476,2648,475.7,America/Chicago,3,53004,628203
White River Junction,VT,Vermont,50027,Windsor,43.6499,-72.329,2878,475.6,America/New_York,3,05001 05009,262402
Lindsay,OK,Oklahoma,40049,Garvin,34.8393,-97.6105,2852,475.5,America/Chicago,3,73052,251327
Okanogan,WA,Washington,53047,Okanogan,48.3673,-119.578,2477,475.5,America/Los_Angeles,3,98840,533462
Westwood,PA,Pennsylvania,42021,Cambria,40.3331,-78.9537,1590,475.5,America/New_York,3,15906 15905,625021
Pleasant Lake,IN,Indiana,18151,Steuben,41.5753,-85.0161,803,475.5,America/Indiana/Indianapolis,4,46779,624710
Waukee,IA,Iowa,19049,Dallas,41.5985,-93.8869,26974,475.4,America/Chicago,3,50263 50003,613003
Hidden Hills,CA,California,06037,Los Angeles,34.1637,-118.6612,2079,475.4,America/Los_Angeles,3,91302,516203
Levelland,TX,Texas,48219,Hockley,33.5806,-102.3635,12565,475.3,America/Chicago,3,79336 79338,491225
Lake Geneva,WI,Wisconsin,55127,Walworth,42.5824,-88.4281,8443,475.3,America/Chicago,3,53147,224135
Brookshire,TX,Texas,48473,Waller,29.7824,-95.9514,5330,475.3,America/Chicago,3,77423,534244
Pinckneyville,IL,Illinois,17145,Perry,38.0851,-89.3717,5055,475.3,America/Chicago,3,62274,609701
Rocky Point,NY,New York,36103,Suffolk,40.9357,-72.9364,13931,475.2,America/New_York,3,11764 11778,124146
Falls City,NE,Nebraska,31147,Richardson,40.0623,-95.5989,4099,475.2,America/Chicago,3,68355,854108
Sheridan,IL,Illinois,17099,LaSalle,41.5293,-88.6804,2610,475.2,America/Chicago,3,60551,365535
Hesperia,MI,Michigan,26127,Oceana,43.5691,-86.0407,1007,475.2,America/Detroit,3,49421,143602
Midland,MI,Michigan,26111,Midland,43.6241,-84.2319,42461,475.1,America/Detroit,3,48642 48640 48667 48670 48686,263149
Mullens,WV,West Virginia,54109,Wyoming,37.5812,-81.3855,2267,475.1,America/New_York,3,25928 25882,571122
West Unity,OH,Ohio,39171,Williams,41.5889,-84.4306,1894,475.1,America/New_York,3,43570,518123
Spring Grove,MN,Minnesota,27055,Houston,43.5607,-91.6373,1223,475.1,America/Chicago,3,55974,828203
Somersworth,NH,New Hampshire,33017,Strafford,43.2534,-70.8856,12060,475,America/New_York,3,03878,229308
Wendell,NC,North Carolina,37183,Wake,35.7819,-78.3952,11585,475,America/New_York,3,27591,824201
Granville,OH,Ohio,39089,Licking,40.0646,-82.5024,5916,475,America/New_York,3,43023,493225
Panhandle,TX,Texas,48065,Carson,35.3461,-101.3804,2613,475,America/Chicago,3,79068,606751
New Hartford,IA,Iowa,19023,Butler,42.5682,-92.6214,763,475,America/Chicago,3,50660,477335
Verona,OH,Ohio,39135,Preble,39.9019,-84.4958,561,475,America/New_York,3,45338 45378,326034
Lyford,TX,Texas,48489,Willacy,26.4145,-97.7894,2153,474.9,America/Chicago,3,78569,743289
Cambridge,MD,Maryland,24019,Dorchester,38.5515,-76.0787,13094,474.8,America/New_York,3,21613,524306
Jamestown,NC,North Carolina,37081,Guilford,35.9984,-79.9348,3685,474.8,America/New_York,3,27282,625703
Itta Bena,MS,Mississippi,28083,Leflore,33.5003,-90.3256,1735,474.8,America/Chicago,3,38941,637207
Battle Creek,MI,Michigan,26025,Calhoun,42.2985,-85.2296,73448,474.7,America/Detroit,3,49015 49037 49016,624618
Paw Paw,MI,Michigan,26159,Van Buren,42.2148,-85.8919,3277,474.7,America/Detroit,3,49079,638456
Oakland,PA,Pennsylvania,42021,Cambria,40.3056,-78.8818,1732,474.7,America/New_York,3,15904 15902,232110
Daniels Farm,CT,Connecticut,09120,Greater Bridgeport,41.2778,-73.2022,5995,474.6,America/New_York,3,06611,396463
Miami Heights,OH,Ohio,39061,Hamilton,39.1676,-84.7152,4718,474.6,America/New_York,3,45052 45248 45002,711107
Kismet,KS,Kansas,20175,Seward,37.2046,-100.7018,476,474.6,America/Chicago,3,67859,754112
Fernando Salinas,TX,Texas,48427,Starr,26.3979,-98.8311,0,474.6,America/Chicago,3,78582,577129
Austin,AR,Arkansas,05085,Lonoke,35.0058,-91.9895,3805,474.5,America/Chicago,3,72007,502102
Quitman,TX,Texas,48499,Wood,32.7954,-95.4436,2368,474.2,America/Chicago,3,75783,787059
Vázquez,PR,Puerto Rico,72123,Salinas,18.0684,-66.2331,1814,474.1,America/Puerto_Rico,3,00751,322215
Gettysburg,OH,Ohio,39037,Darke,40.1156,-84.4964,538,474.1,America/New_York,3,45308 45328,396135
Roann,IN,Indiana,18169,Wabash,40.9111,-85.9247,365,474.1,America/Indiana/Indianapolis,3,46974,626142
North Terre Haute,IN,Indiana,18167,Vigo,39.537,-87.3653,4396,474,America/Indiana/Indianapolis,3,47805,250601
Sharpes,FL,Florida,12009,Brevard,28.4381,-80.7552,2948,474,America/New_York,3,32959 32927 32926,695104
Wintersville,OH,Ohio,39081,Jefferson,40.3791,-80.7095,3835,473.9,America/New_York,3,43953,722136
Friday Harbor,WA,Washington,53055,San Juan,48.5324,-123.0657,2685,473.9,America/Los_Angeles,3,98250,845459
Preston,IA,Iowa,19097,Jackson,42.0492,-90.3971,1057,473.9,America/Chicago,3,52069,605105
Sportsmen Acres,OK,Oklahoma,40097,Mayes,36.2458,-95.2517,468,473.9,America/Chicago,3,74361,441305
Stoystown,PA,Pennsylvania,42111,Somerset,40.1031,-78.9547,365,473.9,America/New_York,3,15563,854335
Mobile,AL,Alabama,01097,Mobile,30.6782,-88.1162,324067,473.8,America/Chicago,2,36652 36606 36607 36604 36605 36602 36603 36608 36609 36688 36582 36615 36617 36611 36610 36619 36618 36695 36693 36601 36616 36628 36633 36640 36644 36660 36670 36675 36689 36691,607104
Jacksonville,OH,Ohio,39009,Athens,39.4761,-82.0796,343,473.8,America/New_York,3,45740 45732,517004
Dorr,MI,Michigan,26005,Allegan,42.727,-85.719,3952,473.7,America/Detroit,3,49323,754214
Baxter Springs,KS,Kansas,20021,Cherokee,37.0195,-94.7351,3863,473.7,America/Chicago,3,66713,392002
Italy,TX,Texas,48139,Ellis,32.1857,-96.8867,2460,473.7,America/Chicago,3,76651,517526
Stirling,NJ,New Jersey,34027,Morris,40.6782,-74.4936,2868,473.6,America/New_York,3,07980,627804
Swanton,OH,Ohio,39051,Fulton,41.5839,-83.888,4171,473.5,America/New_York,3,43558,396380
Kingwood,WV,West Virginia,54077,Preston,39.4719,-79.6822,2980,473.5,America/New_York,3,26537,828106
West Denton,MD,Maryland,24011,Caroline,38.8896,-75.8389,32,473.5,America/New_York,3,21629,802312
Reading,MI,Michigan,26059,Hillsdale,41.8396,-84.7478,1241,473.4,America/Detroit,3,49274,755028
Westover Hills,TX,Texas,48439,Tarrant,32.7437,-97.4123,869,473.4,America/Chicago,3,76107,454448
Dunkirk,OH,Ohio,39065,Hardin,40.788,-83.6429,806,473.3,America/New_York,3,45836,524405
Kennard,IN,Indiana,18065,Henry,39.9054,-85.5222,519,473.2,America/Indiana/Indianapolis,3,47384 47351,151102
Kingston,WA,Washington,53035,Kitsap,47.7927,-122.5078,2585,473.1,America/Los_Angeles,3,98346,603105
Warsaw,IN,Indiana,18085,Kosciusko,41.2448,-85.8465,16592,473,America/Indiana/Indianapolis,3,46582 46580 46581,574101
Lodi,OH,Ohio,39103,Medina,41.0348,-82.0124,2757,472.8,America/New_York,3,44254,441902
Manhattan,MT,Montana,30031,Gallatin,45.8622,-111.3344,2149,472.8,America/Denver,3,59741,752030
Cherry Branch,NC,North Carolina,37049,Craven,34.9304,-76.8112,1406,472.8,America/New_York,3,28532,360008
Cross City,FL,Florida,12029,Dixie,29.6386,-83.1248,2260,472.7,America/New_York,3,32628,441209
Fairfield,MT,Montana,30099,Teton,47.6151,-111.9813,746,472.7,America/Denver,3,59436,678103
Campbell,MO,Missouri,29069,Dunklin,36.493,-90.0762,1719,472.6,America/Chicago,3,63933,627807
Ottawa,KS,Kansas,20059,Franklin,38.5996,-95.2636,12632,472.5,America/Chicago,3,66067,643105
Nephi,UT,Utah,49023,Juab,39.7069,-111.8326,6700,472.5,America/Denver,3,84648,723133
Leonardtown,MD,Maryland,24037,St. Mary's,38.3039,-76.6395,4712,472.5,America/New_York,3,20650 20627,521356
Brogden,NC,North Carolina,37191,Wayne,35.2961,-78.025,2712,472.5,America/New_York,3,28333,700072
Vandalia,OH,Ohio,39113,Montgomery,39.8791,-84.193,15100,472.4,America/New_York,3,45414 45377,623524
Clyde,KS,Kansas,20029,Cloud,39.5918,-97.4003,823,472.4,America/Chicago,3,66938,361347
Lake Monticello,VA,Virginia,51065,Fluvanna,37.921,-78.3295,10820,472.3,America/New_York,3,22963,627757
Briarcliff Manor,NY,New York,36119,Westchester,41.14,-73.8438,7333,472.2,America/New_York,3,10510,229310
West Ocean City,MD,Maryland,24047,Worcester,38.3466,-75.1122,5124,472.2,America/New_York,3,21842,388306
Miramar Beach,FL,Florida,12131,Walton,30.3854,-86.3442,8587,472.1,America/Chicago,3,32550,642006
The Pinehills,MA,Massachusetts,25023,Plymouth,41.8946,-70.5966,4988,472.1,America/New_York,3,02360,533340
Selma,NC,North Carolina,37101,Johnston,35.5406,-78.2932,6611,472,America/New_York,3,27577 27576,335051
Goodlettsville,TN,Tennessee,47165,Sumner,36.333,-86.7026,17598,471.9,America/Chicago,3,37072 37070,396430
Simonton Lake,IN,Indiana,18039,Elkhart,41.7478,-85.9657,4113,471.9,America/Detroit,3,46514,247340
Fleming,CO,Colorado,08075,Logan,40.6821,-102.8396,598,471.9,America/Denver,3,80728,635814
Golf,IL,Illinois,17031,Cook,42.0586,-87.785,548,471.9,America/Chicago,3,60029,185153
Pittsburg,TX,Texas,48063,Camp,32.9996,-94.9668,4401,471.8,America/Chicago,3,75686,583118
Monroe,IA,Iowa,19099,Jasper,41.5189,-93.1038,2074,471.7,America/Chicago,3,50170,805101
Massac,KY,Kentucky,21145,McCracken,37.0335,-88.6858,4937,471.5,America/Chicago,3,42001,827010
Gosport,IN,Indiana,18119,Owen,39.3507,-86.6665,1113,471.5,America/Indiana/Indianapolis,3,47433,854327
Branchville,NJ,New Jersey,34037,Sussex,41.1471,-74.7494,724,471.5,America/New_York,3,07826 07890,495002
Oelwein,IA,Iowa,19065,Fayette,42.6715,-91.9131,5878,471.4,America/Chicago,3,50662,793007
Casselton,ND,North Dakota,38017,Cass,46.8973,-97.2128,2640,471.4,America/Chicago,3,58012,502286
Cedaredge,CO,Colorado,08029,Delta,38.8941,-107.9255,2394,471.4,America/Denver,3,81413,504303
New Sharon,IA,Iowa,19123,Mahaska,41.4701,-92.651,1147,471.4,America/Chicago,3,50207,682555
Spaulding,IL,Illinois,17167,Sangamon,39.8663,-89.5447,916,471.4,America/Chicago,3,62561,334302
Weatherford,TX,Texas,48367,Parker,32.7536,-97.7723,33924,471.3,America/Chicago,3,76086 76087,518452
Rossford,OH,Ohio,39173,Wood,41.5812,-83.5682,6315,471.3,America/New_York,3,43551 43460,673313
Lomira,WI,Wisconsin,55027,Dodge,43.5946,-88.4421,2681,471.3,America/Chicago,3,53048,629151
Lampeter,PA,Pennsylvania,42071,Lancaster,39.9908,-76.242,2094,471.3,America/New_York,3,17602 17537,445206
Tecumseh,NE,Nebraska,31097,Johnson,40.3718,-96.1888,1844,471.2,America/Chicago,3,68450,500111
Leonardville,KS,Kansas,20161,Riley,39.3642,-96.8596,600,471.2,America/Chicago,3,66449,606106
Newry,PA,Pennsylvania,42013,Blair,40.3933,-78.4357,203,471.2,America/New_York,3,16665,816108
New Cordell,OK,Oklahoma,40149,Washita,35.2968,-98.9838,2743,471,America/Chicago,3,73632,533261
Dewey Beach,DE,Delaware,10005,Sussex,38.6958,-75.0749,328,471,America/New_York,3,19971,507204
Midway,KY,Kentucky,21239,Woodford,38.1562,-84.676,1748,470.9,America/New_York,3,40347,786158
Montrose,SD,South Dakota,46087,McCook,43.6999,-97.1844,514,470.8,America/Chicago,3,57048,755016
Tiffin,IA,Iowa,19103,Johnson,41.7064,-91.6583,5271,470.7,America/Chicago,3,52340,143202
Paramount-Long Meadow,MD,Maryland,24043,Washington,39.6798,-77.6921,2660,470.7,America/New_York,3,21742,503302
West Salem,OH,Ohio,39169,Wayne,40.9696,-82.1082,1301,470.7,America/New_York,3,44287,532403
Higbee,MO,Missouri,29175,Randolph,39.3059,-92.5132,483,470.7,America/Chicago,3,65257,591106
Mount Vernon,IA,Iowa,19113,Linn,41.9232,-91.4243,4551,470.5,America/Chicago,3,52314,482011
Marshville,NC,North Carolina,37179,Union,34.9865,-80.3685,2586,470.5,America/New_York,3,28103,581332
Lake Victoria,MI,Michigan,26037,Clinton,42.9168,-84.3749,1002,470.5,America/Detroit,3,48848,755020
Rocky Fork Point,OH,Ohio,39071,Highland,39.1878,-83.4901,868,470.5,America/New_York,3,45133,847234
Booker,TX,Texas,48295,Lipscomb,36.4561,-100.5402,1283,470.4,America/Chicago,3,79005,574119
Ferrelview,MO,Missouri,29165,Platte,39.3143,-94.6653,731,470.4,America/Chicago,3,64163,688012
Glenrock,WY,Wyoming,56009,Converse,42.8565,-105.8625,2806,470.3,America/Denver,3,82637,752023
Cullom,IL,Illinois,17105,Livingston,40.8784,-88.2699,540,470.3,America/Chicago,3,60929,638154
Difficult Run,VA,Virginia,51059,Fairfax,38.9016,-77.3471,10202,470.2,America/New_York,3,20171 22124 22181,811103
Bethalto,IL,Illinois,17119,Madison,38.9015,-90.0466,9244,470.2,America/Chicago,3,62010 62018,732141
Barnhart,MO,Missouri,29099,Jefferson,38.336,-90.4046,6036,470.2,America/Chicago,3,63012 63057,223222
Greene,IA,Iowa,19023,Butler,42.8968,-92.8041,1390,470.2,America/Chicago,3,50636,383235
Holcomb,MO,Missouri,29069,Dunklin,36.4022,-90.0249,710,470.2,America/Chicago,3,63852,784505
Marlin,TX,Texas,48145,Falls,31.3085,-96.8934,5500,470.1,America/Chicago,3,76661,425415
Centerville,SD,South Dakota,46125,Turner,43.1165,-96.9596,876,470.1,America/Chicago,3,57014,679516
Georgetown,SC,South Carolina,45043,Georgetown,33.3594,-79.2958,8511,470,America/New_York,3,29440 29442,160017
Mystic,CT,Connecticut,09180,Southeastern Connecticut,41.3562,-71.9546,4441,469.9,America/New_York,3,06378 06355,533407
Salisbury,MO,Missouri,29041,Chariton,39.4233,-92.8025,1629,469.9,America/Chicago,3,65281,333502
Gilcrest,CO,Colorado,08123,Weld,40.2841,-104.782,987,469.9,America/Denver,3,80651 80623,828401
Rio Grande,NJ,New Jersey,34009,Cape May,39.0193,-74.8787,3285,469.8,America/New_York,3,08242,274508
Junction City,KY,Kentucky,21021,Boyle,37.5853,-84.7903,2441,469.8,America/New_York,3,40422 40440,533252
McArthur,OH,Ohio,39163,Vinton,39.2468,-82.4786,2052,469.8,America/New_York,3,45651,636015
Forreston,IL,Illinois,17141,Ogle,42.1273,-89.5784,1148,469.8,America/Chicago,3,61030,314036
Oriskany Falls,NY,New York,36065,Oneida,42.938,-75.4636,616,469.8,America/New_York,3,13425,502205
Mullica Hill,NJ,New Jersey,34015,Gloucester,39.727,-75.2194,4561,469.6,America/New_York,3,08062,614616
Lakeview,OR,Oregon,41037,Lake,42.1919,-120.3527,3043,469.6,America/Los_Angeles,3,97630,206127
Somerset,OH,Ohio,39127,Perry,39.8064,-82.2996,1417,469.6,America/New_York,3,43783,824205
North Little Rock,AR,Arkansas,05119,Pulaski,34.7807,-92.2371,64504,469.5,America/Chicago,3,72113 72116 72114 72118 72117 72115 72124 72190 72214,243401
Kirksville,MO,Missouri,29001,Adair,40.1986,-92.5752,17493,469.5,America/Chicago,3,63501,852125
Blauvelt,NY,New York,36087,Rockland,41.0689,-73.9545,5485,469.5,America/New_York,3,10913,311301
Beaverville,IL,Illinois,17075,Iroquois,40.9534,-87.6546,321,469.5,America/Chicago,3,60912,581352
Francisville,KY,Kentucky,21015,Boone,39.1068,-84.7277,10313,469.4,America/New_York,3,41048,735224
Bondville,IL,Illinois,17019,Champaign,40.1115,-88.3682,356,469.4,America/Chicago,3,61815 61822,788025
Post,TX,Texas,48169,Garza,33.191,-101.3814,4552,469.3,America/Chicago,3,79356,841235
Windsor,NC,North Carolina,37015,Bertie,35.9928,-76.9401,3417,469.3,America/New_York,3,27983,734501
Villa Rica,GA,Georgia,13045,Carroll,33.7294,-84.9177,17798,469.2,America/New_York,3,30180,502101
Chanute,KS,Kansas,20133,Neosho,37.6695,-95.4621,8629,469.2,America/Chicago,3,66720,136021
Slatedale,PA,Pennsylvania,42077,Lehigh,40.7438,-75.6582,353,469.2,America/New_York,3,18080 18079,515741
Dakota City,IA,Iowa,19091,Humboldt,42.7229,-94.1977,887,469.1,America/Chicago,3,50529 50548,611108
Bayshore,NC,North Carolina,37129,New Hanover,34.2893,-77.8025,2870,468.9,America/New_York,3,28411,804419
Wayne,WV,West Virginia,54099,Wayne,38.2301,-82.4415,1433,468.9,America/New_York,3,25570,414601
Blanchardville,WI,Wisconsin,55065,Lafayette,42.8094,-89.8606,659,468.9,America/Chicago,3,53516,582120
Cairo,NE,Nebraska,31079,Hall,41.0046,-98.6007,1117,468.8,America/Chicago,3,68824,591344
